CORE;CPU;DRAM;DURATION;UNCORE;EXIT_CODE;INPUT
141899478;181921470;20127206;18957464;9155;0;568
140376899;180657741;20205209;19094906;6958;0;570
142130251;182671224;20354745;19174741;11230;0;572
143323119;183290791;20119578;18914504;9339;0;574
143804746;184105669;20208200;19086980;6775;0;576
142322207;182873738;20407846;19218095;9766;0;578
146935231;188542181;20906563;19687173;10742;0;580
144300534;185418959;20663460;19499774;6348;0;582
145250666;186611338;20784676;19581547;10132;0;584
145965691;187417977;20850167;19629529;11170;0;586
147062978;188656499;20891609;19714140;7202;0;588
146409904;187551217;20685067;19467295;9461;0;590
148467637;190298646;21047920;19788256;9461;0;592
147300465;188933598;20906135;19733832;6592;0;594
149115951;191406554;21250739;20015039;9949;0;596
148667894;190698913;21148200;19880221;10010;0;598
149163864;191457640;21241096;20044601;5493;0;600
150241071;192769892;21343207;20111645;10742;0;602
149911664;192406490;21375800;20104751;10376;0;604
152139198;195477649;21711493;20547566;5371;0;606
153548313;196734909;21713445;20445527;10132;0;608
151752236;194545462;21535895;20262998;10315;0;610
152451758;195496814;21621588;20405423;7385;0;612
153567845;196786057;21746099;20457207;10498;0;614
153525425;197233443;21953435;20673112;10864;0;616
152318579;195787157;21808355;20600680;4578;0;618
154605073;198638407;22133427;20845423;11353;0;620
159687885;204240933;22403569;21098438;10376;0;622
155336455;199140176;21974553;20776085;5371;0;624
154768952;199028605;22256169;20943599;10071;0;626
154873383;199076517;22234074;20910956;11596;0;628
155757170;199559059;22000859;20766275;5738;0;630
158947103;203355376;22355106;21029949;11841;0;632
159209676;205154931;23044374;21749970;9521;0;634
159718402;204592311;22493839;21289246;4944;0;636
159289632;204101101;22566715;21202659;10986;0;638
157468103;202712798;22733035;21408482;11109;0;640
161060256;206191672;22658573;21416217;4822;0;642
159848102;205186547;22809695;21463639;11536;0;644
160457231;206077231;22924135;21605883;10742;0;646
162974009;208544633;22851931;21619829;4944;0;648
160081805;206215292;23176211;21839288;12024;0;650
163877266;209451002;22918703;21574521;10315;0;652
163653268;209300673;22915041;21665498;4943;0;654
168297115;214799011;23393861;22025406;11474;0;656
164693671;211945014;23734864;22381439;10437;0;658
166419557;212639836;23145266;21922414;5310;0;660
171440296;220230760;24631284;23063900;11231;0;662
164332404;211053170;23449586;22118714;10803;0;664
164037421;210320873;23222474;21967004;4212;0;666
165100285;212320135;23723267;22355549;11292;0;668
167800474;214502198;23521058;22109163;11841;0;670
165866275;213604312;23899109;22656522;3906;0;672
167761899;215128173;23838440;22429321;10498;0;674
170320426;218188956;24077880;22681113;11902;0;676
169166742;216057126;23511170;22278207;3967;0;678
167940183;215953671;24142394;22722129;12390;0;680
169201471;217290887;24211852;22765649;11413;0;682
171878222;219995103;24124328;22869424;3418;0;684
170370780;218504323;24193481;22785885;10681;0;686
170503348;219187428;24510192;23052107;11291;0;688
168653438;216500789;23992248;22740673;3723;0;690
174332805;223325234;24603208;23197067;11719;0;692
176296789;225864656;24893063;23471028;10986;0;694
172554307;221591473;24536253;23281017;3418;0;696
172994369;222220683;24731199;23296582;12390;0;698
173013229;222280803;24761045;23340460;10864;0;700
173447127;222554362;24601621;23319477;4578;0;702
177870943;227971706;25162411;23700181;10315;0;704
176038001;225459140;24867734;23375621;11291;0;706
175002543;224475439;24834409;23489451;3479;0;708
179147247;229651085;25341122;23897306;11657;0;710
177773226;227856839;25203976;23700865;12939;0;712
177182652;227309172;25084775;23808757;2564;0;714
179248747;229912376;25430843;23988905;12268;0;716
180019681;230967549;25577205;24102817;10864;0;718
178266877;228837610;25370723;24036278;2686;0;720
178794708;229366783;25425899;23940420;12512;0;722
180389919;231598407;25743159;24235892;12146;0;724
179263640;230176230;25488888;24178520;1770;0;726
181158349;232521500;25818659;24311317;11413;0;728
181848717;233623242;26040582;24523986;11108;0;730
179651884;230509236;25468258;24147418;2015;0;732
182884785;234389354;25878535;24386897;11230;0;734
185785718;238053040;26261408;24752336;12512;0;736
183204854;234906137;25862238;24538052;2685;0;738
182695455;234640330;26100214;24585199;10437;0;740
184496842;236940433;26362969;24804267;13062;0;742
181353052;233047621;25944209;24573784;1709;0;744
191841855;245397138;26913444;25352167;12024;0;746
187054513;239561459;26413141;24883244;12818;0;748
188705693;241690116;26532342;25192418;1159;0;750
187526131;240931696;26878411;25286683;12085;0;752
188086738;241428032;26764702;25246990;12024;0;754
189349491;242355947;26648430;25093260;12817;0;756
199937720;255319537;27781362;26230078;12024;0;758
192357174;246027080;26957573;25410466;12512;0;760
190339051;244348190;27157218;25563517;12634;0;762
189708743;243599474;27074882;25504584;11963;0;764
194096976;248245153;27220207;25624297;12695;0;766
188756292;242883107;27205558;25606316;11231;0;768
193323846;247287269;27158134;25552600;13000;0;770
190960021;245528668;27410147;25811263;11962;0;772
194396658;248894382;27373160;25781016;12085;0;774
197806317;252644617;27556265;25966590;12695;0;776
195439625;249885530;27410879;25792620;12146;0;778
198815592;253947470;27699026;26128907;13061;0;780
193330926;248613560;27771657;26168241;11719;0;782
199258767;254740741;27898488;26258409;12024;0;784
196523667;252861657;28296375;26675341;12024;0;786
195395190;250393707;27689382;26034421;13549;0;788
196852707;252400172;27930958;26303247;11291;0;790
196342210;252338649;28174611;26525479;12023;0;792
198929178;254466511;27929128;26303417;11474;0;794
196322801;252306666;28180836;26507139;12146;0;796
199745155;256489822;28471058;26847425;12390;0;798
200568395;256541457;28146046;26486774;11963;0;800
197776716;254087301;28311328;26679089;11474;0;802
203070769;260856510;28986315;27359911;13733;0;804
200843114;257668042;28571765;26908112;11231;0;806
202454865;259079048;28484363;26792453;11719;0;808
200794774;257778210;28598743;26991691;11170;0;810
204818750;261614442;28550403;26876631;12390;0;812
200770910;257712475;28598132;26974294;11719;0;814
200722326;257940868;28745471;27102946;14954;0;816
201975679;259292061;28829638;27155562;11170;0;818
207184650;265751516;29444138;27720204;13489;0;820
204693629;262054932;28791430;27144708;10498;0;822
205839683;263773434;29131639;27430029;13122;0;824
205553612;263615963;29150316;27493655;12146;0;826
209628248;268740950;29681991;27976376;13671;0;828
206782979;265246208;29348741;27709731;11596;0;830
207963334;266729603;29492905;27805830;13916;0;832
208463700;267533800;29608079;27962493;10071;0;834
208351029;267302233;29625717;27905850;12817;0;836
209741406;269244855;29862717;28181256;11048;0;838
211952705;271787085;30069381;28343206;11963;0;840
210588938;270027141;29807297;28152270;11170;0;842
209212477;268427292;29782883;28060316;13489;0;844
217793266;278979815;30664106;29003257;11779;0;846
211423470;270948464;29939926;28178573;12878;0;848
210283458;269684552;29859421;28145059;10743;0;850
213227665;273398043;30226912;28512026;13061;0;852
212869389;272887302;30121566;28449180;10498;0;854
213362185;273426424;30211592;28445454;14709;0;856
212485723;272689243;30231673;28516988;10681;0;858
213829775;274832182;30645429;28898587;12329;0;860
215791684;276915062;30705610;28985886;10620;0;862
212732854;272678745;30192977;28400875;12817;0;864
